VehicleId,brand + Model,MPGe,MPG,HP,drivetrain,cost_vehicle,cost_fuel,cost_maintenance,emit_vehicleprod,emit_batteryprod,emit_fuelprod,emit_fuelcons,Brands,Brandsid
36573,Audi Q5 ICEV,-1,25,261.0,AWD,380.0,154.0,103.0,46.3,,84.9,346.0,Audi,3
36574,Audi Q3 quattro,-1,25,184.0,AWD,298.0,119.0,94.4,42.2,,84.9,346.0,Audi,3
36575,Kia Sorento AWD 191HP,-1,24,191.0,AWD,274.0,125.0,91.9,41.8,,89.0,363.0,Kia,23
36576,Kia Sorento AWD 281HP,-1,24,281.0,AWD,323.0,126.0,96.9,42.5,,89.7,366.0,Kia,23
36578,Mercedes-Benz GLC300 4matic,-1,24,255.0,AWD,397.0,163.0,104.0,42.8,,89.7,366.0,Mercedes-Benz,33
36579,Mercedes-Benz GLC300 4matic Coupe,-1,24,255.0,AWD,453.0,158.0,110.0,43.3,,87.2,356.0,Mercedes-Benz,33
36580,Volkswagen Atlas Cross Sport 4motion 3.6L,-1,19,276.0,AWD,352.0,155.0,99.8,47.0,,110.0,449.0,Volkswagen,44
36582,Ford Explorer RWD,-1,24,300.0,RWD,283.0,126.0,92.8,45.9,,89.7,366.0,Ford,14
36584,Lincoln Aviator RWD,-1,21,400.0,RWD,448.0,143.0,110.0,49.4,,102.0,414.0,Lincoln,27
36585,Aston Martin DBX V8,-1,16,542.0,AWD,1552.0,248.0,221.0,50.7,,136.0,555.0,Aston,2
36587,Ford Explorer AWD 3.0L,-1,20,365.0,AWD,462.0,147.0,111.0,49.0,,105.0,427.0,Ford,14
36590,Ford Explorer HEV AWD,-1,24,318.0,AWD,455.0,123.0,110.0,49.6,,87.5,357.0,Ford,14
36591,Ford Explorer AWD 2.3L,-1,23,300.0,AWD,300.0,132.0,94.6,47.5,,93.7,382.0,Ford,14
36592,Lincoln Aviator AWD,-1,20,400.0,AWD,470.0,152.0,112.0,50.3,,108.0,442.0,Lincoln,27
36593,Polestar 2,92,-1,408.0,AWD,460.0,42.3,78.3,38.0,39.0,160.0,,Polestar,37
36594,Volvo XC40 AWD BEV,79,-1,402.0,AWD,408.0,49.6,74.8,38.5,39.0,188.0,,Volvo,45
36595,Ferrari SF90 Stradale Coupe,51,18,986.0,AWD,4419.0,188.0,514.0,39.4,5.98,161.0,375.0,Ferrari,12
36596,Acura ILX,-1,28,201.0,FWD,228.0,139.0,87.2,35.6,,76.7,313.0,Acura,0
36597,Toyota Corolla APEX Auto,-1,34,169.0,FWD,221.0,88.2,86.6,35.8,,62.8,257.0,Toyota,43
36598,Toyota Corolla APEX Manual,-1,31,169.0,FWD,224.0,95.8,86.9,35.3,,68.2,279.0,Toyota,43
36601,Mazda 6,-1,29,187.0,FWD,213.0,101.0,85.8,38.4,,72.2,295.0,Mazda,31
36603,Toyota Camry,-1,26,203.0,FWD,219.0,115.0,86.4,37.4,,82.0,335.0,Toyota,43
36604,Toyota Camry TRD,-1,25,301.0,FWD,282.0,118.0,92.8,39.6,,83.9,342.0,Toyota,43
36605,Toyota Camry XSE,-1,26,206.0,FWD,267.0,116.0,91.2,38.3,,82.9,338.0,Toyota,43
36607,Toyota Camry XLE/XSE,-1,31,203.0,FWD,262.0,96.0,90.7,38.0,,68.4,279.0,Toyota,43
36608,Toyota Camry Hybrid LE,-1,52,208.0,FWD,239.0,57.5,88.4,37.8,1.1,40.9,168.0,Toyota,43
36609,Toyota Camry Hybrid SE/XLE/XSE,-1,45,208.0,FWD,253.0,65.8,89.8,38.2,46.9,46.9,192.0,Toyota,43
36610,Toyota Camry AWD LE/SE,-1,28,202.0,AWD,231.0,105.0,87.6,38.7,,74.8,305.0,Toyota,43
36612,Toyota Camry AWD XLE/XSE,-1,28,202.0,AWD,274.0,105.0,92.0,39.3,,74.8,305.0,Toyota,43
36613,Honda HR-V FWD,-1,30,141.0,FWD,184.0,98.0,82.9,34.1,,69.8,285.0,Honda,17
36615,Honda HR-V AWD,-1,29,141.0,AWD,198.0,104.0,84.2,35.4,,74.0,302.0,Honda,17
36618,Lincoln Corsair FWD,-1,25,250.0,FWD,317.0,121.0,96.3,40.5,,86.0,351.0,Lincoln,27
36619,Lincoln Corsair AWD 2.0L,-1,24,250.0,AWD,336.0,124.0,98.2,41.8,,88.5,361.0,Lincoln,27
36620,Lincoln Corsair AWD 2.3L,-1,24,280.0,AWD,358.0,126.0,100.0,41.8,,89.7,366.0,Lincoln,27
36621,Dodge Durango RWD 5.7L,-1,17,360.0,RWD,398.0,178.0,104.0,52.6,,127.0,516.0,Dodge,11
36623,Dodge Durango AWD 5.7L,-1,17,360.0,AWD,420.0,178.0,107.0,53.8,,127.0,516.0,Dodge,11
36624,Land Rover Range Rover PHEV,42,19,398.0,AWD,796.0,159.0,150.0,53.6,9.85,218.0,250.0,Land,25
36625,Land Rover Range Rover Sport PHEV,42,19,398.0,AWD,673.0,159.0,138.0,53.1,9.85,218.0,250.0,Land,25
36626,Audi R8 2WD,-1,17,532.0,RWD,1252.0,227.0,191.0,39.7,,125.0,509.0,Audi,3
36627,Audi R8 Spyder 2WD,-1,17,532.0,RWD,1359.0,227.0,202.0,41.8,,125.0,509.0,Audi,3
36629,Audi TT Coupe quattro,-1,26,220.0,AWD,437.0,115.0,108.0,36.5,,81.6,333.0,Audi,3
36630,Audi TT RS,-1,24,394.0,AWD,636.0,164.0,129.0,37.6,,90.2,368.0,Audi,3
36631,Infiniti Q60,-1,22,300.0,RWD,366.0,174.0,101.0,41.0,,95.6,390.0,Infiniti,19
36632,Infiniti Q60 Red Sport,-1,23,400.0,RWD,510.0,170.0,116.0,42.1,,93.7,382.0,Infiniti,19
36634,Infiniti Q60 Red Sport AWD,-1,22,400.0,AWD,527.0,178.0,118.0,43.4,,98.2,400.0,Infiniti,19
36635,Infiniti Q60 AWD,-1,22,300.0,AWD,383.0,176.0,103.0,42.3,,96.8,395.0,Infiniti,19
36636,Mercedes-Benz C300 Coupe,-1,27,255.0,RWD,414.0,141.0,106.0,39.2,,77.6,317.0,Mercedes-Benz,33
36637,Mercedes-Benz C300 4matic Coupe,-1,26,255.0,AWD,432.0,146.0,108.0,40.4,,80.6,329.0,Mercedes-Benz,33
36638,Mercedes-Benz C300 4matic Convertible,-1,25,255.0,AWD,498.0,154.0,115.0,43.1,,84.9,346.0,Mercedes-Benz,33
36639,Mercedes-Benz C300 Convertible,-1,26,255.0,RWD,480.0,148.0,113.0,42.0,,81.6,333.0,Mercedes-Benz,33
36640,Mercedes-Benz AMG E53 4matic Plus Coupe,-1,24,429.0,AWD,669.0,163.0,132.0,46.5,,89.7,366.0,Mercedes-Benz,33
36641,Mercedes-Benz E450 Coupe,-1,26,362.0,RWD,570.0,148.0,122.0,44.6,,81.6,333.0,Mercedes-Benz,33
36642,Mercedes-Benz E450 4matic Coupe,-1,26,362.0,AWD,592.0,150.0,124.0,45.6,,82.6,337.0,Mercedes-Benz,33
36643,Mercedes-Benz AMG E53 4matic Plus Convertible,-1,23,429.0,AWD,727.0,165.0,138.0,47.7,,91.0,371.0,Mercedes-Benz,33
36645,Mercedes-Benz E450 Convertible,-1,26,362.0,RWD,631.0,150.0,128.0,45.7,,82.6,337.0,Mercedes-Benz,33
36646,Mercedes-Benz E450 4matic Convertible,-1,25,362.0,AWD,653.0,152.0,130.0,46.7,,83.7,342.0,Mercedes-Benz,33
36647,Audi A4 quattro,-1,28,201.0,AWD,343.0,136.0,98.9,40.4,,74.8,305.0,Audi,3
36648,Lexus IS 300 AWD,-1,22,260.0,AWD,360.0,178.0,101.0,41.8,,98.2,400.0,Lexus,26
36649,Lexus IS 350,-1,23,311.0,RWD,376.0,168.0,102.0,41.0,,92.5,377.0,Lexus,26
36650,Lexus IS 350 AWD,-1,22,311.0,AWD,394.0,178.0,104.0,42.0,,98.2,400.0,Lexus,26
36651,Lexus IS 300,-1,25,241.0,RWD,342.0,157.0,98.8,40.7,,86.4,353.0,Lexus,26
36653,Mercedes-Benz C300 4matic,-1,27,255.0,AWD,383.0,145.0,103.0,39.8,,79.7,325.0,Mercedes-Benz,33
36654,Mercedes-Benz AMG CLS53 4matic Plus,-1,23,429.0,AWD,716.0,168.0,137.0,46.8,,92.3,377.0,Mercedes-Benz,33
36658,Alfa Romeo Giulia 2.0L,-1,27,280.0,RWD,346.0,141.0,99.2,39.1,,77.6,317.0,Alfa,1
36659,Alfa Romeo Giulia AWD,-1,26,280.0,AWD,364.0,148.0,101.0,40.0,,81.6,333.0,Alfa,1
36660,Audi A5 Sportback quattro,-1,28,201.0,AWD,386.0,136.0,103.0,40.7,,74.8,305.0,Audi,3
36662,Honda Civic 4Dr 1.5L,-1,36,158.0,FWD,186.0,83.2,83.1,33.0,,59.2,242.0,Honda,17
36664,Honda Civic 4Dr 2.0L,-1,33,174.0,FWD,214.0,90.0,85.9,34.2,,64.0,262.0,Honda,17
36667,Mercedes-Benz AMG E53 4matic Plus,-1,25,429.0,AWD,649.0,156.0,130.0,45.1,,86.0,351.0,Mercedes-Benz,33
36668,Honda Accord,-1,33,192.0,FWD,217.0,90.0,86.2,36.1,,64.0,262.0,Honda,17
36669,Honda Accord Sport/Touring 1.5L,-1,31,192.0,FWD,239.0,94.9,88.4,36.7,,67.5,276.0,Honda,17
36670,Honda Accord Sport/Touring 2.0L,-1,26,252.0,FWD,280.0,116.0,92.5,38.0,,82.9,338.0,Honda,17
36671,Honda Accord Hybrid,-1,48,212.0,FWD,231.0,62.1,87.6,36.5,1.1,44.2,181.0,Honda,17
36672,Honda Accord Hybrid Sport/Touring,-1,43,212.0,FWD,318.0,70.0,96.4,37.5,49.8,49.8,204.0,Honda,17
36674,Alfa Romeo Stelvio,-1,25,280.0,RWD,364.0,156.0,101.0,42.2,,86.0,351.0,Alfa,1
36675,Buick Envision FWD,-1,27,228.0,FWD,279.0,112.0,92.4,40.5,,79.5,324.0,Buick,7
36676,GMC Terrain FWD,-1,27,170.0,FWD,263.0,110.0,90.8,38.5,,78.5,321.0,GMC,15
36678,Nissan Rogue FWD,-1,30,181.0,FWD,225.0,99.1,87.0,37.9,,70.5,288.0,Nissan,35
36679,Nissan Rogue FWD SV/SL/Platinum,-1,29,181.0,FWD,240.0,103.0,88.5,38.2,,73.0,298.0,Nissan,35
36680,Alfa Romeo Stelvio AWD 2.0L,-1,24,280.0,AWD,381.0,158.0,103.0,43.1,,87.2,356.0,Alfa,1
36681,Fiat 500X AWD,-1,26,177.0,AWD,218.0,113.0,86.3,37.4,,80.5,329.0,Fiat,13
36682,GMC Terrain AWD,-1,26,170.0,AWD,219.0,113.0,86.4,40.2,,80.8,330.0,GMC,15
36683,Nissan Rogue AWD,-1,29,181.0,AWD,237.0,104.0,88.2,38.9,,73.8,302.0,Nissan,35
36684,Nissan Rogue AWD SV/SL/Platinum,-1,28,181.0,AWD,252.0,108.0,89.7,39.2,,76.5,313.0,Nissan,35
36685,Porsche Macan GTS,-1,19,375.0,AWD,633.0,204.0,128.0,46.1,,112.0,457.0,Porsche,38
36686,Porsche Macan Turbo,-1,19,434.0,AWD,742.0,207.0,139.0,46.6,,114.0,465.0,Porsche,38
36687,Porsche Cayenne,-1,21,335.0,AWD,592.0,187.0,124.0,47.8,,103.0,420.0,Porsche,38
36689,Porsche Cayenne Coupe,-1,21,335.0,AWD,671.0,187.0,132.0,48.5,,103.0,420.0,Porsche,38
36690,Porsche Cayenne S,-1,20,434.0,AWD,747.0,197.0,140.0,49.1,,108.0,441.0,Porsche,38
36691,Porsche Cayenne GTS,-1,17,453.0,AWD,942.0,233.0,159.0,50.8,,128.0,522.0,Porsche,38
36692,Porsche Cayenne S Coupe,-1,20,434.0,AWD,789.0,197.0,144.0,49.0,,108.0,441.0,Porsche,38
36693,Porsche Cayenne GTS Coupe,-1,17,453.0,AWD,970.0,233.0,162.0,50.7,,128.0,522.0,Porsche,38
36694,Porsche Cayenne Turbo,-1,17,541.0,AWD,1122.0,233.0,178.0,51.7,,128.0,522.0,Porsche,38
36695,Porsche Cayenne Turbo Coupe,-1,17,541.0,AWD,1158.0,233.0,181.0,51.4,,128.0,522.0,Porsche,38
36697,Lexus UX 250h AWD,-1,40,181.0,AWD,308.0,75.3,95.4,38.8,53.6,53.6,220.0,Lexus,26
36698,Lexus UX 200,-1,32,169.0,FWD,289.0,92.8,93.4,37.4,,66.1,270.0,Lexus,26
36700,Nissan Altima,-1,32,188.0,FWD,213.0,93.0,85.8,36.5,,66.2,271.0,Nissan,35
36701,Nissan Altima SR,-1,31,188.0,FWD,230.0,97.0,87.5,37.3,,69.1,282.0,Nissan,35
36702,Nissan Altima AWD,-1,30,188.0,AWD,235.0,100.0,88.0,37.9,,71.4,292.0,Nissan,35
36704,Nissan Altima SV/SL,-1,31,188.0,FWD,235.0,97.0,88.0,38.3,,69.1,282.0,Nissan,35
36705,Nissan Altima SR/Platinum,-1,28,248.0,FWD,269.0,105.0,91.4,38.3,,74.8,305.0,Nissan,35
36706,Dodge Charger 5.7L,-1,19,370.0,RWD,325.0,156.0,97.0,45.4,,111.0,453.0,Dodge,11
36707,Chevrolet Equinox AWD,-1,27,170.0,AWD,245.0,110.0,89.0,38.7,,78.5,321.0,Chevrolet,9
36708,Jeep Renegade 4WD 1.3L,-1,25,177.0,AWD,255.0,118.0,90.0,36.6,,83.7,342.0,Jeep,21
36709,Dodge Durango SRT AWD,-1,15,475.0,AWD,553.0,254.0,120.0,54.3,,140.0,570.0,Dodge,11
36712,Jeep Grand Cherokee SRT 4WD,-1,15,475.0,AWD,609.0,254.0,126.0,52.8,,140.0,570.0,Jeep,21
36713,Tesla Model 3 Long Range AWD,134,-1,346.0,AWD,412.0,29.0,70.6,33.1,37.5,110.0,,Tesla,42
36714,Tesla Model 3 Performance AWD,113,-1,450.0,AWD,483.0,34.6,75.4,33.1,37.5,131.0,,Tesla,42
36715,Tesla Model X Long Range Plus,105,-1,518.0,AWD,702.0,37.1,90.2,41.9,50.0,141.0,,Tesla,42
36716,Tesla Model X Performance (20in Wheels),98,-1,762.0,AWD,877.0,39.9,102.0,42.4,50.0,151.0,,Tesla,42
36717,Tesla Model X Performance (22in Wheels),86,-1,762.0,AWD,926.0,45.3,105.0,42.4,50.0,172.0,,Tesla,42
36718,Tesla Model Y Long Range AWD,124,-1,384.0,AWD,439.0,31.4,72.4,36.1,37.5,119.0,,Tesla,42
36719,Tesla Model Y Performance AWD,111,-1,456.0,AWD,526.0,35.2,78.3,36.1,37.5,134.0,,Tesla,42
36720,Volvo S60 AWD PHEV,69,30,400.0,AWD,371.0,97.2,107.0,45.1,7.88,141.0,147.0,Volvo,45
36727,Bentley Continental GT,-1,19,542.0,AWD,1777.0,199.0,244.0,50.8,,110.0,447.0,Bentley,5
36729,Ram 1500 TRX 4WD,-1,11,702.0,AWD,614.0,336.0,126.0,62.6,,185.0,752.0,Ram,39
36730,Chrysler Pacifica,-1,22,287.0,FWD,308.0,134.0,95.3,47.3,,95.6,390.0,Chrysler,10
36731,Chrysler Voyager,-1,22,287.0,FWD,239.0,134.0,88.4,45.7,,95.6,390.0,Chrysler,10
36734,Hyundai Santa Fe FWD,-1,26,191.0,FWD,236.0,113.0,88.0,40.2,,80.8,330.0,Hyundai,18
36736,Hyundai Santa Fe AWD,-1,23,191.0,AWD,251.0,128.0,89.6,41.4,,91.3,372.0,Hyundai,18
36738,Audi Q5 PHEV,50,27,362.0,AWD,397.0,113.0,110.0,46.6,10.7,200.0,141.0,Audi,3
36739,Chevrolet Corvette,-1,19,490.0,RWD,517.0,206.0,116.0,39.2,,113.0,461.0,Chevrolet,9
36740,Lotus Evora GT Manual,-1,20,416.0,RWD,851.0,192.0,150.0,36.3,,105.0,430.0,Lotus,28
36741,Lotus Evora GT Auto,-1,20,416.0,RWD,875.0,197.0,153.0,36.3,,108.0,442.0,Lotus,28
36742,Porsche 911 Turbo,-1,17,572.0,AWD,1499.0,228.0,216.0,40.0,,126.0,511.0,Porsche,38
36743,Porsche 911 Turbo Cabriolet,-1,17,572.0,AWD,1611.0,228.0,227.0,41.3,,126.0,511.0,Porsche,38
36745,Porsche 911 Turbo S,-1,17,640.0,AWD,1786.0,228.0,245.0,40.1,,126.0,511.0,Porsche,38
36746,Porsche 911 Turbo S Cabriolet,-1,17,640.0,AWD,1898.0,228.0,256.0,41.3,,126.0,511.0,Porsche,38
36747,Nissan Versa Auto,-1,35,122.0,FWD,146.0,84.8,78.9,32.0,,60.4,247.0,Nissan,35
36748,Nissan Versa Manual,-1,30,122.0,FWD,131.0,99.1,77.5,31.6,,70.5,288.0,Nissan,35
36749,Dodge Challenger 3.6L Auto,-1,23,305.0,RWD,248.0,131.0,89.3,41.9,,93.3,380.0,Dodge,11
36750,Dodge Challenger 5.7L Auto,-1,19,375.0,RWD,321.0,156.0,96.7,44.5,,111.0,453.0,Dodge,11
36751,Dodge Challenger 5.7L Manual,-1,18,375.0,RWD,307.0,217.0,95.3,44.5,,119.0,486.0,Dodge,11
36754,Dodge Challenger SRT Auto,-1,16,717.0,RWD,559.0,242.0,121.0,46.6,,133.0,542.0,Dodge,11
36756,Dodge Challenger SRT Manual,-1,16,717.0,RWD,533.0,246.0,118.0,46.6,,135.0,551.0,Dodge,11
36759,Dodge Challenger AWD,-1,21,305.0,AWD,273.0,141.0,91.8,43.5,,100.0,409.0,Dodge,11
36760,Dodge Challenger SRT Widebody Auto,-1,16,717.0,RWD,612.0,246.0,126.0,47.2,,135.0,551.0,Dodge,11
36761,Dodge Challenger SRT Widebody Manual,-1,16,717.0,RWD,585.0,246.0,123.0,47.2,,135.0,551.0,Dodge,11
36762,Hyundai Elantra 1.6L Auto,-1,31,201.0,FWD,221.0,95.8,86.6,35.0,,68.2,279.0,Hyundai,18
36763,Hyundai Elantra 1.6L Manual,-1,28,201.0,FWD,211.0,105.0,85.6,34.5,,74.8,305.0,Hyundai,18
36764,Chrysler 300 3.6L,-1,23,292.0,RWD,267.0,131.0,91.2,43.1,,93.3,380.0,Chrysler,10
36765,Chrysler 300 5.7L,-1,19,363.0,RWD,363.0,156.0,101.0,44.3,,111.0,453.0,Chrysler,10
36767,Chrysler 300 AWD,-1,21,292.0,AWD,291.0,141.0,93.7,45.2,,100.0,409.0,Chrysler,10
